,emp_ID,department,promoted,review,projects,salary,tenure,satisfaction,bonus,avg_hrs_month,left
4496,4496,Sales,Not Promoted,0.8116742089287059,3,Low,5,0.4846245073422818,No Bonus,178.97033705045732,Churned
4497,4497,Engineering,Not Promoted,0.6857335932784746,4,Medium,7,0.4449448968384647,No Bonus,185.01172785381942,Churned
4498,4498,Finance,Not Promoted,0.8780111104813141,2,Medium,5,0.2674162050629262,No Bonus,180.9803175321957,Churned
4499,4499,Support,Not Promoted,0.6830856399841121,4,Low,7,0.3169666865650852,No Bonus,186.26477391150462,Churned
4500,4500,Engineering,Not Promoted,0.6801024083581251,3,Medium,6,0.3153282447627175,No Bonus,183.308084614947,Churned
4501,4501,Retail,Not Promoted,0.7180463966817537,3,Low,6,0.3380732288117291,No Bonus,183.97946419983245,Churned
4502,4502,Engineering,Not Promoted,0.6280502827134137,3,Medium,6,0.4595172575950587,No Bonus,184.1683624531,Churned
4503,4503,Operations,Not Promoted,0.7427184700566969,4,Low,5,0.4391733794107277,No Bonus,179.88174034208356,Churned
4504,4504,Retail,Not Promoted,0.9133485861046567,3,Medium,4,0.3627993831030074,No Bonus,175.69342070823447,Churned
4505,4505,Sales,Not Promoted,0.8469351956133315,3,Medium,4,0.3978661891023241,No Bonus,176.41005344809258,Churned
4506,4506,Admin,Not Promoted,0.8357198407739936,4,Medium,5,0.4749661135465595,No Bonus,180.85837283160942,Churned
4507,4507,Sales,Not Promoted,0.67924067509212,4,Low,5,0.5832904875212207,Bonus,180.7224643812625,Churned
4508,4508,Sales,Not Promoted,0.6831043908229593,3,Medium,7,0.3813632754319098,No Bonus,185.89589970351562,Churned
4509,4509,Retail,Not Promoted,0.7643676352243289,3,Medium,5,0.4808970691886676,Bonus,178.8202010357778,Churned
4510,4510,Marketing,Not Promoted,0.8575794844652296,3,High,4,0.2359758810559224,Bonus,178.30855971921025,Churned
4511,4511,Marketing,Not Promoted,0.9065570270073884,3,Medium,4,0.2643792926329011,Bonus,177.00567769910907,Churned
4512,4512,Operations,Not Promoted,0.7925128593612635,4,Medium,4,0.4727631119310057,No Bonus,178.4917554625357,Churned
4513,4513,Operations,Not Promoted,0.6815379498253265,4,High,7,0.3407130576525234,No Bonus,184.6759243193657,Churned
4514,4514,Logistics,Not Promoted,0.7427713853909397,3,High,4,0.4849020694204748,No Bonus,178.21487618527337,Churned
4515,4515,Logistics,Not Promoted,0.6652027832787182,3,Medium,8,0.3986103880736246,No Bonus,188.15946008733673,Churned
4516,4516,Engineering,Not Promoted,0.7948301312492284,3,Medium,5,0.47110430203655496,No Bonus,179.08633480761546,Churned
4517,4517,Sales,Not Promoted,0.6087976091591656,3,Medium,7,0.4256501832832633,No Bonus,185.26985470347333,Churned
4518,4518,Logistics,Not Promoted,0.7693432041734303,3,Medium,5,0.364577989437123,No Bonus,181.32725200345016,Churned
4519,4519,Engineering,Not Promoted,0.7756434759981257,4,Low,6,0.3814652744396657,No Bonus,183.3068209531389,Churned
4520,4520,Support,Not Promoted,0.7618860361338629,3,Medium,6,0.3644901832372742,No Bonus,183.5016346871648,Churned
4521,4521,Engineering,Not Promoted,0.6060692486588604,3,Medium,7,0.4758068379258776,No Bonus,185.6678114758783,Churned
4522,4522,Sales,Not Promoted,0.8213214649365888,3,High,7,0.2143790917139958,No Bonus,185.3565116827061,Churned
4523,4523,Retail,Not Promoted,0.6524332959672392,3,Medium,5,0.541872657029517,No Bonus,180.852156253091,Churned
4524,4524,Finance,Not Promoted,0.7991249275866615,3,Medium,6,0.2697692233495229,No Bonus,183.247591683658,Churned
4525,4525,Sales,Not Promoted,0.7089303271997479,3,Medium,5,0.5428852491503336,No Bonus,181.2297719810981,Churned
4526,4526,Operations,Not Promoted,0.7195532776962119,2,Medium,5,0.4978987499336929,Bonus,180.4869227772297,Churned
4527,4527,Retail,Not Promoted,0.7496724725627301,3,High,4,0.6040070082543703,No Bonus,176.83084811418283,Churned
4528,4528,Operations,Not Promoted,0.6768557957600597,4,Medium,6,0.4318426210573034,No Bonus,181.6056089402354,Churned
4529,4529,Logistics,Not Promoted,0.7627469529222995,4,Medium,6,0.3670510503918895,No Bonus,183.2972456011272,Churned
4530,4530,Operations,Not Promoted,0.7686140483187625,3,Medium,6,0.3764239694002723,No Bonus,183.62409743003516,Churned
4531,4531,Logistics,Not Promoted,0.8513133930178327,3,Low,4,0.3230211301016288,No Bonus,178.4943938643409,Churned
4532,4532,Operations,Not Promoted,0.758349988244188,3,Medium,4,0.5302600120315075,Bonus,178.45387412065602,Churned
4533,4533,Engineering,Not Promoted,0.7750906636872805,4,Medium,6,0.4165973014805053,No Bonus,182.08680863374326,Churned
4534,4534,Operations,Not Promoted,0.7741210175770686,3,Low,6,0.3785176852119986,No Bonus,181.50504405672316,Churned
4535,4535,Sales,Not Promoted,0.7556506751373491,4,High,5,0.4150156726786855,No Bonus,180.18852004502696,Churned
4536,4536,Operations,Not Promoted,0.7251511012015467,3,Medium,5,0.5264358851573682,No Bonus,178.53041678503203,Churned
4537,4537,Sales,Not Promoted,0.6547494342950533,3,Low,7,0.4767213612150937,No Bonus,185.23866172376202,Churned
4538,4538,Engineering,Not Promoted,0.6543200722354611,4,Medium,6,0.6364697701020834,No Bonus,182.55498930391082,Churned
4539,4539,Operations,Not Promoted,0.705566762285847,3,Low,6,0.4183410548378896,No Bonus,183.04131867071075,Churned
4540,4540,Sales,Not Promoted,0.7488665091638093,4,High,5,0.4152698918185878,Bonus,179.54074421791316,Churned
4541,4541,Operations,Not Promoted,0.8101658929476441,3,Medium,5,0.4237144583534199,Bonus,179.53454462754294,Churned
4542,4542,Marketing,Not Promoted,0.7871348513244332,4,Medium,6,0.2833102983997408,No Bonus,184.25724007913058,Churned
4543,4543,Sales,Not Promoted,0.7481415359478825,3,High,6,0.3154360537569272,No Bonus,183.33463532556482,Churned
4544,4544,Operations,Not Promoted,0.6964738917402751,3,Medium,7,0.3733050157461262,No Bonus,185.00505711491562,Churned
4545,4545,Sales,Not Promoted,0.7508512279510074,3,Medium,4,0.5405387913912212,No Bonus,177.17148107522019,Churned
4546,4546,Operations,Not Promoted,0.764995905784874,4,High,5,0.4980702334813691,No Bonus,181.0634209032548,Churned
4547,4547,Engineering,Promoted,0.7515281893590682,3,High,4,0.4919638120573777,No Bonus,177.92544147511197,Churned
4548,4548,Support,Not Promoted,0.7405817138430422,2,Medium,5,0.3814595516070159,No Bonus,180.6594843748257,Churned
4549,4549,Marketing,Not Promoted,0.5889684320720099,4,Low,8,0.4470863486360096,No Bonus,188.83463590456898,Churned
4550,4550,Support,Not Promoted,0.6980008998849876,3,Medium,8,0.2978974807969353,No Bonus,188.9911676644772,Churned
4551,4551,Sales,Not Promoted,0.7705227264352809,4,Medium,4,0.4684263374286522,No Bonus,177.19376627735429,Churned
4552,4552,Support,Not Promoted,0.7749258616589281,3,Low,4,0.4914184300009006,No Bonus,177.7418210008024,Churned
4553,4553,Admin,Not Promoted,0.829675758354951,4,Medium,5,0.3009388979952248,No Bonus,179.5765009657377,Churned
4554,4554,Engineering,Not Promoted,0.7589681125736418,4,Medium,7,0.3020310898963877,No Bonus,184.5360307725071,Churned
4555,4555,Finance,Not Promoted,0.8139896260253603,3,Medium,6,0.272300661369623,No Bonus,181.8792349874207,Churned
4556,4556,Admin,Not Promoted,0.7643808162009262,3,High,7,0.1126614451697465,No Bonus,187.2907341192873,Churned
4557,4557,Engineering,Not Promoted,0.8258282665872789,4,High,4,0.4056186741547175,No Bonus,176.60428580745017,Churned
4558,4558,Operations,Not Promoted,0.6368926150677123,4,Medium,7,0.4554494505862072,Bonus,186.30096695437908,Churned
4559,4559,Sales,Not Promoted,0.7327943199546852,3,Medium,6,0.427754803257992,No Bonus,183.84068466236985,Churned
4560,4560,Retail,Not Promoted,0.6657387233791099,4,Medium,7,0.4243736598375752,No Bonus,185.80258899314816,Churned
4561,4561,Marketing,Not Promoted,0.8792741263144839,3,Medium,4,0.3499124383546208,No Bonus,177.0712175169453,Churned
4562,4562,Retail,Not Promoted,0.7092299107750286,3,Medium,5,0.4357035137755348,No Bonus,179.96150735506808,Churned
4563,4563,Retail,Not Promoted,0.8902348692372557,3,Low,4,0.4465813427854459,Bonus,177.1990816384753,Churned
4564,4564,Operations,Not Promoted,0.8243602223003885,3,Medium,5,0.3266312025770964,No Bonus,180.6142786852956,Churned
4565,4565,Engineering,Not Promoted,0.6500258964756226,3,High,7,0.293057749985229,Bonus,186.30479945938302,Churned
4566,4566,Finance,Not Promoted,0.7698458552094607,3,Medium,4,0.5854197298758607,Bonus,177.76656275227776,Churned
4567,4567,Sales,Not Promoted,0.7242381432691094,3,High,6,0.2002775715424619,No Bonus,183.985907445483,Churned
4568,4568,Support,Not Promoted,0.7559684042727819,4,Medium,5,0.3658122595048071,No Bonus,180.830385093307,Churned
4569,4569,Sales,Not Promoted,0.8734411385252958,4,Medium,5,0.4249354182457955,No Bonus,178.74588551056632,Churned
4570,4570,Sales,Not Promoted,0.705108932980254,2,High,6,0.466512347406772,No Bonus,182.58916127818108,Churned
4571,4571,Marketing,Not Promoted,0.7949982469265542,3,Medium,6,0.2169715114821797,No Bonus,182.3802724947776,Churned
4572,4572,Operations,Not Promoted,0.8161856911282683,3,Medium,5,0.3410188823719691,No Bonus,179.12887036917618,Churned
4573,4573,Engineering,Not Promoted,0.6164917881595228,4,Medium,7,0.4235961565184815,No Bonus,186.49990862185595,Churned
4574,4574,Engineering,Not Promoted,0.5961884612008674,3,Low,9,0.2448149680212644,No Bonus,192.0486089060469,Churned
4575,4575,Support,Not Promoted,0.7582337382639619,4,Medium,6,0.2176300434355755,No Bonus,182.15986214684887,Churned
4576,4576,Logistics,Not Promoted,0.6893927472108616,4,Medium,7,0.3326642885008786,No Bonus,187.0250969105972,Churned
4577,4577,Engineering,Not Promoted,0.7515229380023563,3,Medium,5,0.4196729604270012,Bonus,179.99280514828897,Churned
4578,4578,Retail,Not Promoted,0.6283368879573763,2,Medium,8,0.2907343463975026,No Bonus,188.79844065842144,Churned
4579,4579,Operations,Not Promoted,0.7354284141604212,3,Medium,6,0.3386125817494144,Bonus,183.679287476282,Churned
4580,4580,Engineering,Not Promoted,0.7701660462855336,4,Medium,4,0.4532892226552232,No Bonus,178.43575093592875,Churned
4581,4581,Finance,Not Promoted,0.6764465778105682,3,Medium,6,0.3661595251883128,No Bonus,184.3811105603711,Churned
4582,4582,Sales,Not Promoted,0.7669991519134426,3,Medium,4,0.3680285764687625,Bonus,177.99449630602214,Churned
4583,4583,Admin,Not Promoted,0.6558501391024196,4,Medium,7,0.4182132727346973,No Bonus,184.9606941133332,Churned
4584,4584,Logistics,Not Promoted,0.8548718000551521,4,High,5,0.3589728536157863,Bonus,180.79349762226312,Churned
4585,4585,Support,Not Promoted,0.6947420205136767,4,High,4,0.6113057488532494,No Bonus,176.91802727592773,Churned
4586,4586,Engineering,Not Promoted,0.8258871482590849,3,Medium,6,0.1285787828539562,No Bonus,181.65516359788484,Churned
4587,4587,Support,Not Promoted,0.8030417602662311,3,Medium,5,0.374948154179895,Bonus,179.42477885181407,Churned
4588,4588,Retail,Not Promoted,0.7971599935584021,4,Medium,6,0.2545614950403243,Bonus,182.5462138586141,Churned
4589,4589,Finance,Not Promoted,0.7506302408310113,3,High,6,0.4920497159827524,No Bonus,182.32265576015087,Churned
4590,4590,Retail,Not Promoted,0.7081170091949052,3,Medium,5,0.5840891157432571,No Bonus,180.06477639177857,Churned
4591,4591,Retail,Not Promoted,0.8208571320686379,3,Medium,5,0.3446742609955949,Bonus,180.5467182593136,Churned
4592,4592,Engineering,Not Promoted,0.7452552260258275,3,Medium,5,0.2842398952421889,No Bonus,181.31661331571982,Churned
4593,4593,Operations,Not Promoted,0.8102381068009465,4,Low,6,0.3511089200956463,No Bonus,182.21450793380265,Churned
4594,4594,Operations,Not Promoted,0.6477352119337465,3,Medium,7,0.3671423325748835,Bonus,185.7243967893761,Churned
4595,4595,Engineering,Not Promoted,0.7378874686876107,4,High,5,0.5132376185494361,No Bonus,181.09870895130834,Churned
4596,4596,Engineering,Not Promoted,0.6927905419824593,4,Medium,6,0.4315160246375055,No Bonus,182.3396697788134,Churned
4597,4597,Marketing,Promoted,0.7533693726038715,4,Medium,4,0.4762668542691477,No Bonus,177.42000041022132,Churned
4598,4598,Sales,Not Promoted,0.7388408964658981,3,Medium,7,0.2348343966739967,No Bonus,187.23185135314574,Churned
4599,4599,Admin,Not Promoted,0.7076761664365121,4,Medium,6,0.4398439213510108,No Bonus,181.81893252627228,Churned
4600,4600,Support,Not Promoted,0.8296820401108069,2,Medium,5,0.2135671727179763,No Bonus,179.9812970288009,Churned
4601,4601,Operations,Not Promoted,0.5698144589067458,3,High,7,0.6805449963517269,No Bonus,186.0530463757926,Churned
4602,4602,Engineering,Not Promoted,0.784446813933225,3,High,5,0.4426608083519813,Bonus,178.97180391677804,Churned
4603,4603,Sales,Not Promoted,0.7080829005488475,4,Medium,5,0.3776877040109351,No Bonus,181.03740587745162,Churned
4604,4604,Support,Not Promoted,0.740172617981655,3,High,6,0.4146216067267788,No Bonus,182.72220062985767,Churned
4605,4605,Logistics,Not Promoted,0.7383629233662081,2,Medium,6,0.3012965728030269,Bonus,182.65262931766517,Churned
4606,4606,Retail,Not Promoted,0.6577464946606724,3,Low,7,0.1990821648371087,No Bonus,186.9482113658,Churned
4607,4607,Engineering,Not Promoted,0.7349427273377125,2,Medium,7,0.35210971666569896,No Bonus,184.79184778886008,Churned
4608,4608,Finance,Not Promoted,0.6938320480597959,4,High,7,0.5114482058459859,No Bonus,185.0174878242738,Churned
4609,4609,Retail,Not Promoted,0.8302056370159245,3,Medium,6,0.3026996655836642,Bonus,182.76022780811115,Churned
4610,4610,Finance,Not Promoted,0.7450256606642222,4,Medium,7,0.3301923611835237,No Bonus,184.56264087239185,Churned
4611,4611,Engineering,Not Promoted,0.7957117561782902,4,Medium,6,0.3220389186280269,No Bonus,181.91749953088845,Churned
4612,4612,Operations,Not Promoted,0.7002989508683668,3,Medium,8,0.2751927100472772,Bonus,188.63423932904027,Churned
4613,4613,Marketing,Not Promoted,0.8673388886042319,3,Medium,4,0.4345168899647613,No Bonus,177.16584252958373,Churned
4614,4614,Operations,Not Promoted,0.6316117369359611,3,Medium,7,0.2517558024846045,No Bonus,187.04075539647715,Churned
4615,4615,Marketing,Not Promoted,0.8145301116312262,3,Medium,4,0.6450924980178016,No Bonus,176.38355885679738,Churned
4616,4616,Engineering,Not Promoted,0.7271645533500248,4,Medium,6,0.4297845588167531,No Bonus,183.1568954774756,Churned
4617,4617,Operations,Not Promoted,0.8305306351265981,4,Medium,5,0.2614409443733773,Bonus,179.22410844566974,Churned
4618,4618,Logistics,Promoted,0.7032790026129949,3,Medium,7,0.4308504604284147,No Bonus,186.1093281446571,Churned
4619,4619,Logistics,Not Promoted,0.7779406971225621,3,Medium,7,0.1879486378245364,No Bonus,184.84767512489339,Churned
4620,4620,Sales,Not Promoted,0.8386802740697108,4,High,5,0.394378282383541,No Bonus,181.1793655667347,Churned
4621,4621,Engineering,Not Promoted,0.8428600133260753,3,Medium,5,0.3685807014809551,No Bonus,179.8808341803304,Churned
4622,4622,IT,Not Promoted,0.6575368762365446,3,Medium,7,0.3762195795203898,No Bonus,187.3943629214264,Churned
4623,4623,Admin,Not Promoted,0.6992041227061883,3,Medium,7,0.4273026811263204,No Bonus,186.2007276868349,Churned
4624,4624,Engineering,Not Promoted,0.7262041553504492,3,High,5,0.4764311951623977,No Bonus,179.6909742345096,Churned
4625,4625,Retail,Not Promoted,0.8595985315345729,3,High,6,0.1936466759934741,Bonus,184.3512357623093,Churned
4626,4626,Sales,Not Promoted,0.7411239119826958,3,Medium,7,0.24516405940122002,Bonus,186.95665053931373,Churned
4627,4627,Support,Not Promoted,0.8483899577090269,3,Medium,5,0.2294153603873715,Bonus,181.27845667344403,Churned
4628,4628,Engineering,Not Promoted,0.6936546814063256,3,Low,6,0.4278995910113011,No Bonus,183.91288486084025,Churned
4629,4629,Retail,Not Promoted,0.7285689774070663,3,Medium,6,0.2827483301428554,Bonus,183.61398061056858,Churned
4630,4630,Operations,Promoted,0.8485206322450299,4,High,6,0.3131881672654454,No Bonus,182.40307058346173,Churned
4631,4631,Engineering,Not Promoted,0.7706279839892599,3,Medium,6,0.330830161453707,No Bonus,184.2695596706081,Churned
4632,4632,Retail,Not Promoted,0.7295243083515752,4,Low,5,0.4678712171326808,No Bonus,180.98464017009942,Churned
4633,4633,Marketing,Not Promoted,0.7669474258164608,4,Medium,5,0.4921220512993814,No Bonus,179.35174801258938,Churned
4634,4634,Marketing,Not Promoted,0.7625500043603339,4,Medium,6,0.3997719989271271,No Bonus,184.2711755292749,Churned
4635,4635,Support,Not Promoted,0.7922899007705658,4,Medium,6,0.3293801554501077,No Bonus,181.84514584297352,Churned
4636,4636,Retail,Not Promoted,0.8050751995478846,3,Medium,6,0.3080516689445033,No Bonus,182.1359287612976,Churned
4637,4637,IT,Not Promoted,0.7015905875440797,3,High,8,0.1968256968360897,No Bonus,188.028126564033,Churned
4638,4638,Operations,Not Promoted,0.7965478771575649,2,High,4,0.3852764703934609,No Bonus,178.36390462574914,Churned
4639,4639,Support,Not Promoted,0.7488750211980455,2,Low,5,0.3521693020491718,No Bonus,181.4605034562977,Churned
4640,4640,Operations,Not Promoted,0.7047674309186769,3,Medium,6,0.3976631199616819,Bonus,184.03705878415988,Churned
4641,4641,Operations,Not Promoted,0.7472633434759632,3,Medium,5,0.4689352420713826,No Bonus,180.41505019108718,Churned
4642,4642,Retail,Not Promoted,0.626496234801766,3,Medium,6,0.4829542903870305,No Bonus,182.8886136663096,Churned
4643,4643,Operations,Not Promoted,0.7677269876693075,3,Medium,6,0.3602736554346175,No Bonus,181.84222809762082,Churned
4644,4644,Logistics,Not Promoted,0.6245006213989839,4,Medium,8,0.3985779266390209,No Bonus,187.5376385596872,Churned
4645,4645,Engineering,Not Promoted,0.6510289499462913,3,Medium,6,0.4175930526938247,No Bonus,184.29127378754958,Churned
4646,4646,Sales,Not Promoted,0.8225139367648442,3,Medium,5,0.3653710264892398,Bonus,180.37129190646968,Churned
4647,4647,Sales,Not Promoted,0.8520220262927092,4,Medium,4,0.4633169687779163,No Bonus,178.13443781614612,Churned
4648,4648,Operations,Not Promoted,0.6287558480115354,2,Medium,8,0.3733061009852202,Bonus,188.3016953911953,Churned
4649,4649,Sales,Not Promoted,0.8431052898340128,4,High,6,0.2855858158321172,No Bonus,181.73122465521683,Churned
4650,4650,Retail,Not Promoted,0.8423616533210228,3,Low,6,0.2883360744453682,No Bonus,183.40913984257747,Churned
4651,4651,Operations,Not Promoted,0.840336203603451,3,High,5,0.46530479497292,Bonus,180.8851970308173,Churned
4652,4652,Retail,Not Promoted,0.7737670507775991,3,Medium,6,0.3453935326859719,No Bonus,184.02437800480945,Churned
4653,4653,IT,Not Promoted,0.8222162334899303,3,Medium,5,0.4292367391694023,No Bonus,181.27786537750998,Churned
4654,4654,Sales,Not Promoted,0.7626727909987833,4,Medium,6,0.3025673868682945,No Bonus,182.9081008375885,Churned
4655,4655,Operations,Not Promoted,0.7349173368839952,3,Medium,6,0.4155106768540383,No Bonus,183.6524205613902,Churned
4656,4656,Support,Not Promoted,0.7752424710560759,4,Low,7,0.2666798105024391,No Bonus,185.84536072669144,Churned
4657,4657,Marketing,Not Promoted,0.6901378045606341,4,Low,5,0.5627419383736103,No Bonus,178.53576234105645,Churned
4658,4658,Operations,Not Promoted,0.7810795339016507,4,Medium,4,0.5406752064988046,No Bonus,178.28938661534528,Churned
4659,4659,Marketing,Not Promoted,0.7219040698994866,3,Medium,5,0.3612995351222037,No Bonus,181.366580621932,Churned
4660,4660,Sales,Not Promoted,0.6559421740937621,3,Medium,5,0.5896412467450424,No Bonus,179.7592677914949,Churned
4661,4661,Retail,Not Promoted,0.8463068072693656,4,Medium,5,0.3617061430901515,Bonus,179.01291595520058,Churned
4662,4662,Sales,Not Promoted,0.6166760457281026,3,Medium,6,0.4797380954200403,No Bonus,183.87771014026143,Churned
4663,4663,Sales,Not Promoted,0.6968435946933877,3,High,7,0.3169205375596027,No Bonus,185.12311760951852,Churned
4664,4664,Sales,Not Promoted,0.7767913506563242,2,Medium,6,0.3841891795184341,No Bonus,182.0833235089848,Churned
4665,4665,Sales,Not Promoted,0.7828108995268442,3,Medium,5,0.3337500275915365,No Bonus,179.9657983780382,Churned
4666,4666,Operations,Not Promoted,0.6769967402224628,4,Medium,6,0.5348997527021925,No Bonus,181.66952551686288,Churned
4667,4667,Sales,Not Promoted,0.7162700235782443,3,High,5,0.4689263683756789,No Bonus,181.0078659063404,Churned
4668,4668,Engineering,Not Promoted,0.7288563368966107,3,High,6,0.36927764866457796,Bonus,183.03158098192867,Churned
4669,4669,Sales,Not Promoted,0.7593838514601788,3,Low,6,0.2527043283335848,No Bonus,184.331892874002,Churned
4670,4670,Retail,Not Promoted,0.8365495639320308,3,Medium,4,0.4032548356563035,No Bonus,177.1967195651012,Churned
4671,4671,Admin,Not Promoted,0.7188378453159341,4,Medium,6,0.4428423635374425,No Bonus,184.12474723934426,Churned
4672,4672,Admin,Not Promoted,0.9030318352038268,2,Medium,3,0.3636145977704882,No Bonus,175.3674137721389,Churned
4673,4673,Logistics,Not Promoted,0.7630759872694064,3,Medium,7,0.2911260524251094,No Bonus,184.7742447080124,Churned
4674,4674,Admin,Not Promoted,0.8589184580788165,3,Medium,5,0.2634556337576119,No Bonus,179.76855356461732,Churned
4675,4675,Engineering,Not Promoted,0.6667262295059377,2,Medium,6,0.4797916632885102,No Bonus,183.82932013389092,Churned
4676,4676,Sales,Not Promoted,0.8486809105205935,3,Medium,5,0.1979550866111984,No Bonus,181.14132429455586,Churned
4677,4677,Logistics,Not Promoted,0.6875692157317803,3,Low,7,0.5034677222495828,Bonus,185.8168310163947,Churned
4678,4678,Retail,Not Promoted,0.7893329281361181,3,High,5,0.3970595819568443,Bonus,181.1232879427055,Churned
4679,4679,Support,Not Promoted,0.8108171575984817,3,Medium,5,0.4490745405033455,Bonus,180.42534069415265,Churned
4680,4680,Sales,Not Promoted,0.781293011402534,3,Medium,4,0.4032095597977583,No Bonus,177.10634446432724,Churned
4681,4681,Retail,Not Promoted,0.6424403617538359,3,Medium,6,0.5733914200103888,No Bonus,183.78651636595131,Churned
4682,4682,Logistics,Not Promoted,0.8961548126241847,3,Low,4,0.3384672405741995,No Bonus,177.72234149164828,Churned
4683,4683,Retail,Not Promoted,0.7721621369907163,3,Medium,6,0.4107005967984433,No Bonus,182.88936939420242,Churned
4684,4684,Retail,Not Promoted,0.7963158026651356,4,Medium,3,0.3990062577327956,Bonus,175.31586952986726,Churned
4685,4685,Retail,Not Promoted,0.8264491354525045,3,Medium,5,0.2714129833423959,No Bonus,181.3032289370352,Churned
4686,4686,Operations,Not Promoted,0.6987117139924109,3,Medium,6,0.4874368747346166,No Bonus,181.82185806656287,Churned
4687,4687,Sales,Not Promoted,0.8366029260600387,3,High,6,0.3072886337472957,No Bonus,181.87500872437127,Churned
4688,4688,Finance,Not Promoted,0.8585223443739523,4,Low,4,0.3469471563704844,No Bonus,177.01257587971642,Churned
4689,4689,Sales,Not Promoted,0.7979444227129713,3,Low,5,0.4357832807348208,No Bonus,179.5419453814001,Churned
4690,4690,Retail,Not Promoted,0.8517316921265707,3,High,4,0.2991272219031815,Bonus,178.28919833521493,Churned
4691,4691,Admin,Not Promoted,0.595349500413588,3,Medium,8,0.4531508398848501,No Bonus,188.81547952378068,Churned
4692,4692,Operations,Not Promoted,0.7980994596910178,3,Medium,4,0.4969859512996516,No Bonus,175.96707911940243,Churned
4693,4693,Engineering,Not Promoted,0.6986431154379471,3,Medium,7,0.2810598786796239,No Bonus,184.71988315171245,Churned
4694,4694,Engineering,Not Promoted,0.8337520756595356,3,Medium,4,0.4366218393792912,Bonus,177.1254041027256,Churned
4695,4695,Operations,Not Promoted,0.8204956553784828,3,Medium,5,0.4390359047445271,No Bonus,178.67870408092645,Churned
4696,4696,Retail,Not Promoted,0.7292395834940784,4,Medium,5,0.4736192838000532,No Bonus,180.6777226945921,Churned
4697,4697,Retail,Not Promoted,0.7347483268713264,3,Medium,6,0.3140865021163166,No Bonus,182.97335765480253,Churned
4698,4698,Support,Not Promoted,0.7985965760788832,3,Medium,5,0.4634312254983397,No Bonus,178.79479692430823,Churned
4699,4699,Support,Not Promoted,0.7965017942301218,3,Medium,5,0.4726219662231198,No Bonus,179.0259687738562,Churned
4700,4700,Retail,Not Promoted,0.6704598644471396,4,Low,6,0.4910070515158504,No Bonus,182.0160921648106,Churned
4701,4701,Engineering,Not Promoted,0.8017766294569142,3,High,5,0.3537235673925368,Bonus,180.36352369592362,Churned
4702,4702,Engineering,Not Promoted,0.7402942823538449,3,Low,7,0.264064587690604,No Bonus,187.2719279510677,Churned
4703,4703,Retail,Not Promoted,0.7256009686636062,3,Medium,6,0.4393631667264807,No Bonus,181.6013379145493,Churned
4704,4704,Sales,Not Promoted,0.7701593762373468,4,High,7,0.1666615532789152,No Bonus,185.83301131080344,Churned
4705,4705,Operations,Not Promoted,0.734217127353611,3,Medium,5,0.4842815594032664,No Bonus,180.23454659273887,Churned
4706,4706,Logistics,Not Promoted,0.7089689315509555,3,Low,6,0.4296179275595609,No Bonus,182.9305126077645,Churned
4707,4707,Operations,Not Promoted,0.7726672912861388,4,Low,6,0.4538119635575205,No Bonus,184.17468431520373,Churned
4708,4708,Retail,Not Promoted,0.8195238492091244,3,Low,4,0.4882777579325227,No Bonus,175.97784701093406,Churned
4709,4709,Sales,Not Promoted,0.8428092687480448,3,Medium,3,0.387573989240909,No Bonus,175.3632127574241,Churned
4710,4710,Support,Not Promoted,0.7857294253364085,4,High,4,0.5358657261159478,Bonus,176.4653734737795,Churned
4711,4711,Marketing,Not Promoted,0.8848849148874967,3,Medium,4,0.4119152985743154,Bonus,175.6245759632653,Churned
4712,4712,Sales,Not Promoted,0.8489362034884267,3,Medium,3,0.4698017287397277,No Bonus,173.86164292852484,Churned
4713,4713,Marketing,Not Promoted,0.8395964596738614,3,Low,4,0.3676082038586826,No Bonus,177.05202781105098,Churned
4714,4714,Engineering,Not Promoted,0.7920808879473787,3,Medium,7,0.3160847580432275,Bonus,184.9898925513424,Churned
4715,4715,Operations,Not Promoted,0.7817788315016982,3,Low,5,0.3524245053387055,No Bonus,181.41070282547366,Churned
4716,4716,Engineering,Not Promoted,0.7271787872301037,3,Medium,4,0.5085299036428217,No Bonus,178.26086759359902,Churned
4717,4717,Finance,Not Promoted,0.8043416732132618,3,Medium,6,0.351162386002175,Bonus,181.94711817383643,Churned
4718,4718,Sales,Not Promoted,0.7251715689219211,3,High,7,0.3498476943008787,No Bonus,185.9910754522577,Churned
4719,4719,Retail,Not Promoted,0.682091958346162,2,Medium,7,0.3928966878879417,No Bonus,184.6293345388105,Churned
4720,4720,Marketing,Not Promoted,0.8010153146982344,3,High,6,0.3615281338134137,No Bonus,182.14382047725482,Churned
4721,4721,Retail,Not Promoted,0.8009160684102614,3,Medium,5,0.5013244184861231,No Bonus,180.14117836229354,Churned
4722,4722,Sales,Not Promoted,0.7317227038524134,3,Medium,4,0.5616955983732302,No Bonus,176.92940522960805,Churned
4723,4723,Engineering,Promoted,0.6224460595608847,4,Medium,7,0.4006707797308365,No Bonus,187.1235461621661,Churned
4724,4724,Marketing,Not Promoted,0.7573055972627724,4,High,6,0.3577232814543585,No Bonus,183.241451280462,Churned
4725,4725,Retail,Not Promoted,0.7281484932518206,3,Medium,7,0.3645218614033142,Bonus,185.0327328351786,Churned
4726,4726,Finance,Not Promoted,0.7536574103765081,3,High,5,0.3201940350694389,No Bonus,180.7369294561668,Churned
